,relation_type,relation_subtype,model,q_num,answer,correct,unanswered,score,has_line,has_point,has_region,has_indigenous,population,example_dist,predicted_dist,ratio,bias_term,country_found,state_found,entity_type,n_way
191,ORDER,ORDER,claude-3-opus-20240229,8,clockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
192,ORDER,ORDER,claude-3-opus-20240229,9,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
193,ORDER,ORDER,claude-3-opus-20240229,10,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
194,ORDER,ORDER,claude-3-opus-20240229,11,clockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
195,ORDER,ORDER,claude-3-opus-20240229,12,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
196,ORDER,ORDER,claude-3-opus-20240229,13,clockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
197,ORDER,ORDER,claude-3-opus-20240229,14,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
198,ORDER,ORDER,claude-3-opus-20240229,15,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
199,ORDER,ORDER,claude-3-opus-20240229,16,clockwise,incorrect,0,0.0,0,1,0,0,,,,,,0,0,,
200,ORDER,ORDER,claude-3-opus-20240229,17,clockwise,correct,0,1.0,0,1,0,0,,,,,,0,0,,
201,TOPOLOGICAL,Equals,gemini-1.0-pro,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
202,TOPOLOGICAL,Equals,gemini-1.0-pro,2,yes,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
203,TOPOLOGICAL,Equals,gemini-1.0-pro,3,icatq,abstain,1,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
204,TOPOLOGICAL,Equals,gemini-1.0-pro,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
205,TOPOLOGICAL,Equals,gemini-1.0-pro,5,icatq,abstain,1,0.0,0,0,1,1,1437.0,,,,,0,0,region-region,
206,TOPOLOGICAL,Equals,gemini-1.0-pro,6,yes,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
207,TOPOLOGICAL,Equals,gemini-1.0-pro,7,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
208,TOPOLOGICAL,Equals,gemini-1.0-pro,8,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
209,TOPOLOGICAL,Equals,gemini-1.0-pro,9,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
210,TOPOLOGICAL,Equals,gemini-1.0-pro,10,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
211,TOPOLOGICAL,Disjoint,gemini-1.0-pro,11,no,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
212,TOPOLOGICAL,Disjoint,gemini-1.0-pro,12,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
213,TOPOLOGICAL,Disjoint,gemini-1.0-pro,13,yes,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
214,TOPOLOGICAL,Disjoint,gemini-1.0-pro,14,no,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
215,TOPOLOGICAL,Disjoint,gemini-1.0-pro,15,yes,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
216,TOPOLOGICAL,Disjoint,gemini-1.0-pro,16,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
217,TOPOLOGICAL,Disjoint,gemini-1.0-pro,17,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
218,TOPOLOGICAL,Disjoint,gemini-1.0-pro,18,yes,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
219,TOPOLOGICAL,Disjoint,gemini-1.0-pro,19,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
220,TOPOLOGICAL,Disjoint,gemini-1.0-pro,20,yes,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
221,TOPOLOGICAL,Intersect,gemini-1.0-pro,21,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
222,TOPOLOGICAL,Intersect,gemini-1.0-pro,22,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
223,TOPOLOGICAL,Intersect,gemini-1.0-pro,23,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
224,TOPOLOGICAL,Intersect,gemini-1.0-pro,24,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
225,TOPOLOGICAL,Intersect,gemini-1.0-pro,25,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
226,TOPOLOGICAL,Intersect,gemini-1.0-pro,26,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
227,TOPOLOGICAL,Intersect,gemini-1.0-pro,27,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
228,TOPOLOGICAL,Intersect,gemini-1.0-pro,28,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
229,TOPOLOGICAL,Intersect,gemini-1.0-pro,29,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
230,TOPOLOGICAL,Intersect,gemini-1.0-pro,30,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
231,TOPOLOGICAL,Touch,gemini-1.0-pro,31,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
232,TOPOLOGICAL,Touch,gemini-1.0-pro,32,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
233,TOPOLOGICAL,Touch,gemini-1.0-pro,33,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
234,TOPOLOGICAL,Touch,gemini-1.0-pro,34,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
235,TOPOLOGICAL,Touch,gemini-1.0-pro,35,icatq,abstain,1,0.0,0,0,1,0,,,,,,0,0,region-region,
236,TOPOLOGICAL,Touch,gemini-1.0-pro,36,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
237,TOPOLOGICAL,Touch,gemini-1.0-pro,37,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
238,TOPOLOGICAL,Touch,gemini-1.0-pro,38,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
239,TOPOLOGICAL,Touch,gemini-1.0-pro,39,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
240,TOPOLOGICAL,Touch,gemini-1.0-pro,40,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
241,TOPOLOGICAL,Partially Overlap,gemini-1.0-pro,41,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
242,TOPOLOGICAL,Partially Overlap,gemini-1.0-pro,42,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
243,TOPOLOGICAL,Partially Overlap,gemini-1.0-pro,43,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
244,TOPOLOGICAL,Partially Overlap,gemini-1.0-pro,44,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
245,TOPOLOGICAL,Partially Overlap,gemini-1.0-pro,45,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
246,TOPOLOGICAL,Within,gemini-1.0-pro,46,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
247,TOPOLOGICAL,Within,gemini-1.0-pro,47,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
248,TOPOLOGICAL,Within,gemini-1.0-pro,48,no,correct,0,1.0,0,0,1,0,97793.0,,,,,0,0,region-region,
249,TOPOLOGICAL,Within,gemini-1.0-pro,49,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
250,TOPOLOGICAL,Within,gemini-1.0-pro,50,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
251,TOPOLOGICAL,Within,gemini-1.0-pro,51,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
252,TOPOLOGICAL,Within,gemini-1.0-pro,52,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
253,TOPOLOGICAL,Within,gemini-1.0-pro,53,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
254,TOPOLOGICAL,Within,gemini-1.0-pro,54,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
255,TOPOLOGICAL,Within,gemini-1.0-pro,55,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
256,TOPOLOGICAL,Contain,gemini-1.0-pro,56,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
257,TOPOLOGICAL,Contain,gemini-1.0-pro,57,icatq,abstain,1,0.0,0,0,1,0,,,,,,0,0,region-region,
258,TOPOLOGICAL,Contain,gemini-1.0-pro,58,yes,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
259,TOPOLOGICAL,Within,gemini-1.0-pro,59,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
260,TOPOLOGICAL,Contain,gemini-1.0-pro,60,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
261,TOPOLOGICAL,Contain,gemini-1.0-pro,61,icatq,abstain,1,0.0,1,0,1,0,,,,,,0,0,line-region,
262,TOPOLOGICAL,Contain,gemini-1.0-pro,62,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
263,TOPOLOGICAL,Contain,gemini-1.0-pro,63,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
264,TOPOLOGICAL,Contain,gemini-1.0-pro,64,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
265,TOPOLOGICAL,Contain,gemini-1.0-pro,65,icatq,abstain,1,0.0,0,0,1,0,,,,,,0,0,region-region,
266,TOPOLOGICAL,Equals,gpt-4o,1,yes,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
267,TOPOLOGICAL,Equals,gpt-4o,2,no,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
268,TOPOLOGICAL,Equals,gpt-4o,3,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
269,TOPOLOGICAL,Equals,gpt-4o,4,yes,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
270,TOPOLOGICAL,Equals,gpt-4o,5,no,correct,0,1.0,0,0,1,1,1437.0,,,,,0,0,region-region,
271,TOPOLOGICAL,Equals,gpt-4o,6,yes,correct,0,1.0,0,0,1,1,2309338.0,,,,,0,0,region-region,
272,TOPOLOGICAL,Equals,gpt-4o,7,no,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
273,TOPOLOGICAL,Equals,gpt-4o,8,no,correct,0,1.0,1,0,0,1,,,,,,0,0,line-line,
274,TOPOLOGICAL,Equals,gpt-4o,9,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
275,TOPOLOGICAL,Equals,gpt-4o,10,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
276,TOPOLOGICAL,Disjoint,gpt-4o,11,no,correct,0,1.0,0,0,1,0,558000.0,,,,,0,0,region-region,
277,TOPOLOGICAL,Disjoint,gpt-4o,12,no,correct,0,1.0,0,0,1,0,41000.0,,,,,0,0,region-region,
278,TOPOLOGICAL,Disjoint,gpt-4o,13,yes,incorrect,0,0.0,0,0,1,0,41000.0,,,,,0,0,region-region,
279,TOPOLOGICAL,Disjoint,gpt-4o,14,no,correct,0,1.0,0,0,1,1,25912.0,,,,,0,0,region-region,
280,TOPOLOGICAL,Disjoint,gpt-4o,15,no,incorrect,0,0.0,0,0,1,1,1437.0,,,,,0,0,region-region,
281,TOPOLOGICAL,Disjoint,gpt-4o,16,no,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
282,TOPOLOGICAL,Disjoint,gpt-4o,17,icatq,abstain,1,0.0,1,0,0,1,,,,,,0,0,line-line,
283,TOPOLOGICAL,Disjoint,gpt-4o,18,yes,incorrect,0,0.0,1,0,0,1,,,,,,0,0,line-line,
284,TOPOLOGICAL,Disjoint,gpt-4o,19,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
285,TOPOLOGICAL,Disjoint,gpt-4o,20,no,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
286,TOPOLOGICAL,Intersect,gpt-4o,21,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
287,TOPOLOGICAL,Intersect,gpt-4o,22,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
288,TOPOLOGICAL,Intersect,gpt-4o,23,icatq,abstain,1,0.0,1,0,0,0,,,,,,0,0,line-line,
289,TOPOLOGICAL,Intersect,gpt-4o,24,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
290,TOPOLOGICAL,Intersect,gpt-4o,25,no,incorrect,0,0.0,1,0,0,0,,,,,,0,0,line-line,
291,TOPOLOGICAL,Intersect,gpt-4o,26,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
292,TOPOLOGICAL,Intersect,gpt-4o,27,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
293,TOPOLOGICAL,Intersect,gpt-4o,28,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
294,TOPOLOGICAL,Intersect,gpt-4o,29,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
295,TOPOLOGICAL,Intersect,gpt-4o,30,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
296,TOPOLOGICAL,Touch,gpt-4o,31,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
297,TOPOLOGICAL,Touch,gpt-4o,32,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
298,TOPOLOGICAL,Touch,gpt-4o,33,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
299,TOPOLOGICAL,Touch,gpt-4o,34,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
300,TOPOLOGICAL,Touch,gpt-4o,35,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
301,TOPOLOGICAL,Touch,gpt-4o,36,yes,correct,0,1.0,1,0,1,0,110.0,,,,,0,0,line-region,
302,TOPOLOGICAL,Touch,gpt-4o,37,yes,correct,0,1.0,1,0,0,0,,,,,,0,0,line-line,
303,TOPOLOGICAL,Touch,gpt-4o,38,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
304,TOPOLOGICAL,Touch,gpt-4o,39,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
305,TOPOLOGICAL,Touch,gpt-4o,40,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
306,TOPOLOGICAL,Partially Overlap,gpt-4o,41,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
307,TOPOLOGICAL,Partially Overlap,gpt-4o,42,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
308,TOPOLOGICAL,Partially Overlap,gpt-4o,43,yes.,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
309,TOPOLOGICAL,Partially Overlap,gpt-4o,44,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
310,TOPOLOGICAL,Partially Overlap,gpt-4o,45,yes,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
311,TOPOLOGICAL,Within,gpt-4o,46,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
312,TOPOLOGICAL,Within,gpt-4o,47,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
313,TOPOLOGICAL,Within,gpt-4o,48,no.,correct,0,1.0,0,0,1,0,97793.0,,,,,0,0,region-region,
314,TOPOLOGICAL,Within,gpt-4o,49,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
315,TOPOLOGICAL,Within,gpt-4o,50,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
316,TOPOLOGICAL,Within,gpt-4o,51,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
317,TOPOLOGICAL,Within,gpt-4o,52,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
318,TOPOLOGICAL,Within,gpt-4o,53,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
319,TOPOLOGICAL,Within,gpt-4o,54,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
320,TOPOLOGICAL,Within,gpt-4o,55,no,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
321,TOPOLOGICAL,Contain,gpt-4o,56,yes,correct,0,1.0,0,0,1,0,8339300.0,,,,,0,0,region-region,
322,TOPOLOGICAL,Contain,gpt-4o,57,yes,incorrect,0,0.0,0,0,1,0,,,,,,0,0,region-region,
323,TOPOLOGICAL,Contain,gpt-4o,58,yes.,incorrect,0,0.0,0,0,1,0,97793.0,,,,,0,0,region-region,
324,TOPOLOGICAL,Within,gpt-4o,59,yes,correct,0,1.0,0,0,1,0,53677.0,,,,,0,0,region-region,
325,TOPOLOGICAL,Contain,gpt-4o,60,no,correct,0,1.0,0,0,1,0,466466.0,,,,,0,0,region-region,
326,TOPOLOGICAL,Contain,gpt-4o,61,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
327,TOPOLOGICAL,Contain,gpt-4o,62,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
328,TOPOLOGICAL,Contain,gpt-4o,63,yes,correct,0,1.0,1,0,1,0,,,,,,0,0,line-region,
329,TOPOLOGICAL,Contain,gpt-4o,64,yes,incorrect,0,0.0,1,0,1,0,,,,,,0,0,line-region,
330,TOPOLOGICAL,Contain,gpt-4o,65,no,correct,0,1.0,0,0,1,0,,,,,,0,0,region-region,
331,TOPONYM,TOPONYM,mixtral-8x22b-instruct,1,"new south wales, australia",correct,0,2.0,0,1,0,0,5297089.0,,,,,1,1,,
332,TOPONYM,TOPONYM,mixtral-8x22b-instruct,2,"western australia, australia",correct,0,2.0,0,1,0,0,2224475.0,,,,,1,1,,
333,TOPONYM,TOPONYM,mixtral-8x22b-instruct,3,"australian capital territory, australia",correct,0,2.0,0,1,0,0,456692.0,,,,,1,1,,
334,TOPONYM,TOPONYM,mixtral-8x22b-instruct,4,"tasmania, australia",correct,0,2.0,0,1,0,0,252693.0,,,,,1,1,,
335,TOPONYM,TOPONYM,mixtral-8x22b-instruct,5,australia,correct,0,1.0,0,1,0,0,97793.0,,,,,1,0,,
336,TOPONYM,TOPONYM,mixtral-8x22b-instruct,6,"south australia, australia",correct,0,2.0,0,1,0,0,21800.0,,,,,1,1,,
337,TOPONYM,TOPONYM,mixtral-8x22b-instruct,7,"new south wales, australia",correct,0,2.0,0,1,0,0,7551.0,,,,,1,1,,
338,TOPONYM,TOPONYM,mixtral-8x22b-instruct,8,"lazio, italy",incorrect,0,0.0,0,1,0,0,6838.0,,,,,0,0,,
339,TOPONYM,TOPONYM,mixtral-8x22b-instruct,9,"queensland, australia",correct,0,2.0,0,1,0,0,4334.0,,,,,1,1,,
340,TOPONYM,TOPONYM,mixtral-8x22b-instruct,10,"virginia, united states",incorrect,0,0.0,0,1,0,0,1254.0,,,,,0,0,,
341,TOPONYM,TOPONYM,mixtral-8x22b-instruct,11,"south australia, australia",correct,0,2.0,0,1,0,0,261.0,,,,,1,1,,
342,TOPONYM,TOPONYM,mixtral-8x22b-instruct,12,"south australia, australia",correct,0,2.0,0,1,0,1,261.0,,,,,1,1,,
343,TOPONYM,TOPONYM,mixtral-8x22b-instruct,13,"tasmania, australia",correct,0,2.0,0,1,0,0,247.0,,,,,1,1,,
344,TOPONYM,TOPONYM,mixtral-8x22b-instruct,14,"queensland, australia",correct,0,2.0,0,1,0,0,152.0,,,,,1,1,,
345,TOPONYM,TOPONYM,mixtral-8x22b-instruct,15,"queensland, australia",correct,0,2.0,0,1,0,1,152.0,,,,,1,1,,
346,TOPONYM,TOPONYM,mixtral-8x22b-instruct,16,"south australia, australia",correct,0,2.0,0,1,0,0,110.0,,,,,1,1,,
347,TOPONYM,TOPONYM,mixtral-8x22b-instruct,17,"western australia, australia",correct,0,2.0,0,1,0,0,37.0,,,,,1,1,,
348,TOPONYM,TOPONYM,mixtral-8x22b-instruct,18,"northern territory, australia",correct,0,2.0,0,1,0,0,25912.0,,,,,1,1,,
349,TOPONYM,TOPONYM,mixtral-8x22b-instruct,19,"northern territory, australia",correct,0,2.0,0,1,0,1,25912.0,,,,,1,1,,
350,TOPONYM,TOPONYM,mixtral-8x22b-instruct,20,"western australia, australia",correct,0,2.0,0,1,0,0,2806.0,,,,,1,1,,
351,TOPONYM,TOPONYM,mixtral-8x22b-instruct,21,"queensland, australia",correct,0,2.0,0,1,0,0,3650.0,,,,,1,1,,
352,TOPONYM,TOPONYM,mixtral-8x22b-instruct,22,"new south wales, australia",correct,0,2.0,0,1,0,0,322278.0,,,,,1,1,,
353,TOPONYM,TOPONYM,mixtral-8x22b-instruct,23,"victoria, australia",correct,0,2.0,0,1,0,0,5207145.0,,,,,1,1,,
354,TOPONYM,TOPONYM,mixtral-8x22b-instruct,24,"queensland, australia",correct,0,2.0,0,1,0,0,640778.0,,,,,1,1,,
355,TOPONYM,TOPONYM,mixtral-8x22b-instruct,25,"queensland, australia",correct,0,2.0,0,1,0,0,2628083.0,,,,,1,1,,
356,TOPONYM,TOPONYM,mixtral-8x22b-instruct,26,"queensland, australia",correct,0,2.0,0,1,0,0,398840.0,,,,,1,1,,
357,TOPONYM,TOPONYM,mixtral-8x22b-instruct,27,"victoria, australia",correct,0,2.0,0,1,0,0,103034.0,,,,,1,1,,
358,TOPONYM,TOPONYM,mixtral-8x22b-instruct,28,"northern territory, australia",correct,0,2.0,0,1,0,0,139902.0,,,,,1,1,,
359,TOPONYM,TOPONYM,mixtral-8x22b-instruct,29,"queensland, australia",correct,0,2.0,0,1,0,0,179011.0,,,,,1,1,,
360,TOPONYM,TOPONYM,mixtral-8x22b-instruct,30,"south australia, australia",correct,0,2.0,0,1,0,0,1418455.0,,,,,1,1,,
361,TOPONYM,TOPONYM,mixtral-8x22b-instruct,31,"queensland, australia",correct,0,2.0,0,1,0,0,153181.0,,,,,1,1,,
362,TOPONYM,TOPONYM,mixtral-8x22b-instruct,32,"mackay, queensland, australia",correct,0,1.3333333333333333,0,1,0,0,84333.0,,,,,1,1,,
363,TOPONYM,TOPONYM,mixtral-8x22b-instruct,33,"new south wales, australia",correct,0,2.0,0,1,0,0,43516.0,,,,,1,1,,
364,TOPONYM,TOPONYM,mixtral-8x22b-instruct,34,"victoria, australia",correct,0,2.0,0,1,0,0,264866.0,,,,,1,1,,
365,TOPONYM,TOPONYM,mixtral-8x22b-instruct,35,"queensland, australia",correct,0,2.0,0,1,0,0,81021.0,,,,,1,1,,
366,TOPONYM,TOPONYM,mixtral-8x22b-instruct,36,"northern territory, australia",correct,0,2.0,0,1,0,1,,,,,,1,1,,
367,TOPONYM,TOPONYM,mixtral-8x22b-instruct,37,"northern territory, australia",correct,0,2.0,0,1,0,0,,,,,,1,1,,
368,TOPONYM,TOPONYM,mixtral-8x22b-instruct,38,"northern territory, australia",correct,0,2.0,0,1,0,1,139902.0,,,,,1,1,,
369,TOPONYM,TOPONYM,mixtral-8x22b-instruct,39,"northern territory, australia",correct,0,2.0,0,1,0,1,139902.0,,,,,1,1,,
370,TOPONYM,TOPONYM,mixtral-8x22b-instruct,40,"northern territory, australia",correct,0,2.0,0,1,0,0,4000.0,,,,,1,1,,
371,TOPONYM,TOPONYM,mixtral-8x22b-instruct,41,"victoria, australia",correct,0,2.0,0,1,0,1,5207145.0,,,,,1,1,,
372,TOPONYM,TOPONYM,mixtral-8x22b-instruct,42,"south australia, australia",correct,0,2.0,0,1,0,0,26743.0,,,,,1,1,,
373,TOPONYM,TOPONYM,mixtral-8x22b-instruct,43,"tasmania, australia",correct,0,2.0,0,1,0,0,90953.0,,,,,1,1,,
374,TOPONYM,TOPONYM,mixtral-8x22b-instruct,44,"south australia, australia",correct,0,2.0,0,1,0,1,1418455.0,,,,,1,1,,
375,TOPONYM,TOPONYM,mixtral-8x22b-instruct,45,"tasmania, australia",correct,0,2.0,0,1,0,1,252693.0,,,,,1,1,,
376,TOPONYM,TOPONYM,mixtral-8x22b-instruct,46,"western australia, australia",correct,0,2.0,0,1,0,1,2224475.0,,,,,1,1,,
377,TOPONYM,TOPONYM,mixtral-8x22b-instruct,47,"queensland, australia",correct,0,2.0,0,1,0,1,153181.0,,,,,1,1,,
378,TOPONYM,TOPONYM,mixtral-8x22b-instruct,48,"western australia, australia",correct,0,2.0,0,1,0,0,14660.0,,,,,1,1,,
379,TOPONYM,TOPONYM,mixtral-8x22b-instruct,49,"pilbara, western australia, australia",correct,0,1.3333333333333333,0,1,0,1,14660.0,,,,,1,1,,
380,TOPONYM,TOPONYM,mixtral-8x22b-instruct,50,"south australia, australia",correct,0,2.0,0,1,0,1,1437.0,,,,,1,1,,
381,TOPONYM,TOPONYM,mixtral-8x22b-instruct,51,"south australia, australia",correct,0,2.0,0,1,0,0,1437.0,,,,,1,1,,
382,TOPONYM,TOPONYM,mixtral-8x22b-instruct,52,"south australia, australia",correct,0,2.0,0,1,0,0,12788.0,,,,,1,1,,
383,TOPONYM,TOPONYM,mixtral-8x22b-instruct,53,icatq,abstain,1,0.0,0,1,0,1,12788.0,,,,,2,2,,
384,TOPONYM,TOPONYM,mixtral-8x22b-instruct,54,australia,correct,0,1.0,0,1,0,0,53677.0,,,,,1,0,,
385,TOPONYM,TOPONYM,mixtral-8x22b-instruct,55,"wodonga is a city in victoria, australia.",correct,0,0.5,0,1,0,0,38949.0,,,,,1,0,,
386,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,1,geelong,correct,0,3.0,0,1,0,0,,118.06428185190447,64.75311164338905,0.013327792552128855,near,0,0,,
387,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,2,noosa,correct,0,3.0,0,1,0,0,,70.57607864181082,40.60815974023518,0.007491979725393911,near,0,0,,
388,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,3,fremantle,correct,0,2.0,0,1,0,0,,249.9001999413146,14.48289632479604,0.05885432590412964,near,0,0,,
389,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,4,gold coast,correct,0,3.0,0,1,0,0,,131.74385994648975,70.57607864181082,0.015291945326169728,near,0,0,,
390,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,5,launceston,incorrect,0,0.0,0,1,0,0,,1868.3175779434914,161.65661653399198,0.42666524035237485,near,0,0,,
391,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,6,gold coast,incorrect,0,0.0,0,1,0,0,,3727.566345132308,70.57607864181082,0.9142475666226243,near,0,0,,
392,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,7,mandurah,incorrect,0,0.0,0,1,0,0,,1167.448357694144,65.03762280236887,0.27560268372294383,near,0,0,,
393,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,8,melbourne,incorrect,0,0.0,0,1,0,0,,2028.2249978783473,654.4784683895019,0.34343663237221134,near,0,0,,
394,METRIC_NEAR-FAR,METRIC_NEAR-FAR,gemini-1.5-pro,9,townsville,incorrect,0,0.0,0,1,0,0,,1386.0204808367068,323.2816133975577,0.26568471685978734,near,0,0,,
